,CurrentDensity,StepDirection,error
218,2600,down,-0.014837384223937988
219,2600,down,-0.014837384223937988
220,2600,down,-0.014837384223937988
221,2600,down,-0.016437292098999023
222,2600,down,-0.016437292098999023
223,2600,down,-0.016437292098999023
224,2600,down,-0.016437292098999023
225,2600,down,-0.016437292098999023
226,2600,down,-0.014461874961853027
227,2600,down,-0.014461874961853027
228,2600,down,-0.014461874961853027
229,2600,down,-0.014461874961853027
230,2600,down,-0.014461874961853027
231,2600,down,-0.01364743709564209
232,2600,down,-0.01364743709564209
233,2600,down,-0.01364743709564209
234,2600,down,-0.01364743709564209
235,2600,down,-0.01364743709564209
236,2600,down,-0.016118168830871582
237,2600,down,-0.016118168830871582
238,2600,down,-0.016118168830871582
239,2600,down,-0.016118168830871582
240,2600,down,-0.016118168830871582
241,2600,down,-0.014140129089355469
242,2600,down,-0.014140129089355469
243,2600,down,-0.014140129089355469
244,2600,down,-0.014140129089355469
245,2600,down,-0.014140129089355469
246,2600,down,-0.01867544651031494
247,2600,down,-0.01867544651031494
248,2600,down,-0.01867544651031494
249,2600,down,-0.01867544651031494
250,2600,down,-0.01867544651031494
251,2600,down,-0.01699984073638916
252,2600,down,-0.01699984073638916
253,2600,down,-0.01699984073638916
254,2600,down,-0.01699984073638916
255,2250,down,-0.021381735801696777
256,2250,down,-0.021381735801696777
257,2250,down,-0.021381735801696777
258,2250,down,-0.021381735801696777
259,2250,down,-0.021381735801696777
260,2250,down,-0.021381735801696777
261,2250,down,-0.020008206367492676
262,2250,down,-0.020008206367492676
263,2250,down,-0.020008206367492676
264,2250,down,-0.020008206367492676
265,2250,down,-0.020008206367492676
266,2250,down,-0.019041776657104492
267,2250,down,-0.019041776657104492
268,2250,down,-0.019041776657104492
269,2250,down,-0.019041776657104492
270,2250,down,-0.019041776657104492
271,2250,down,-0.017503023147583008
272,2250,down,-0.017503023147583008
273,2250,down,-0.017503023147583008
274,2250,down,-0.017503023147583008
275,2250,down,-0.017503023147583008
276,2250,down,-0.018616080284118652
277,2250,down,-0.018616080284118652
278,2250,down,-0.018616080284118652
279,2250,down,-0.018616080284118652
280,2250,down,-0.018616080284118652
281,2250,down,-0.017175912857055664
282,2250,down,-0.017175912857055664
283,2250,down,-0.017175912857055664
284,2250,down,-0.017175912857055664
285,2250,down,-0.017175912857055664
286,2250,down,-0.020122647285461426
287,2250,down,-0.020122647285461426
288,2250,down,-0.020122647285461426
289,2250,down,-0.020122647285461426
290,2250,down,-0.020122647285461426
291,2250,down,-0.021007180213928223
292,2250,down,-0.021007180213928223
293,2250,down,-0.021007180213928223
294,2250,down,-0.021007180213928223
295,2250,down,-0.021007180213928223
296,2250,down,-0.018390178680419922
297,2250,down,-0.018390178680419922
298,2250,down,-0.018390178680419922
299,2250,down,-0.018390178680419922
300,2250,down,-0.018390178680419922
301,2250,down,-0.018390178680419922
302,2250,down,-0.017784595489501953
303,2250,down,-0.017784595489501953
304,2250,down,-0.017784595489501953
305,2250,down,-0.017784595489501953
306,1900,down,-0.017210841178894043
307,1900,down,-0.017210841178894043
308,1900,down,-0.016962170600891113
309,1900,down,-0.016962170600891113
310,1900,down,-0.016962170600891113
311,1900,down,-0.016962170600891113
312,1900,down,-0.016962170600891113
313,1900,down,-0.013769030570983887
314,1900,down,-0.013769030570983887
315,1900,down,-0.013769030570983887
316,1900,down,-0.013769030570983887
317,1900,down,-0.013769030570983887
318,1900,down,-0.015114068984985352
319,1900,down,-0.015114068984985352
320,1900,down,-0.015114068984985352
321,1900,down,-0.015114068984985352
322,1900,down,-0.015114068984985352
323,1900,down,-0.01460576057434082
324,1900,down,-0.01460576057434082
325,1900,down,-0.01460576057434082
326,1900,down,-0.01460576057434082
327,1900,down,-0.01460576057434082
328,1900,down,-0.017090916633605957
329,1900,down,-0.017090916633605957
330,1900,down,-0.017090916633605957
331,1900,down,-0.017090916633605957
332,1900,down,-0.017090916633605957
333,1900,down,-0.014836788177490234
334,1900,down,-0.014836788177490234
335,1900,down,-0.014836788177490234
336,1900,down,-0.014836788177490234
337,1900,down,-0.014836788177490234
338,1900,down,-0.01441335678100586
339,1900,down,-0.01441335678100586
340,1900,down,-0.01441335678100586
341,1900,down,-0.01441335678100586
342,1900,down,-0.01441335678100586
343,1900,down,-0.01297760009765625
344,1900,down,-0.01297760009765625
345,1900,down,-0.01297760009765625
346,1900,down,-0.01297760009765625
347,1900,down,-0.01297760009765625
348,1900,down,-0.01297760009765625
349,1900,down,-0.017485499382019043
350,1900,down,-0.017485499382019043
351,1900,down,-0.017485499382019043
352,1900,down,-0.017485499382019043
353,1900,down,-0.017485499382019043
354,1900,down,-0.013697981834411621
355,1900,down,-0.013697981834411621
356,1900,down,-0.013697981834411621
357,1550,down,-0.014597415924072266
358,1550,down,-0.014597415924072266
359,1550,down,-0.014597415924072266
360,1550,down,-0.014597415924072266
361,1550,down,-0.014597415924072266
362,1550,down,-0.013959646224975586
363,1550,down,-0.013959646224975586
364,1550,down,-0.013959646224975586
365,1550,down,-0.013959646224975586
366,1550,down,-0.013959646224975586
367,1550,down,-0.013707756996154785
368,1550,down,-0.013707756996154785
369,1550,down,-0.013707756996154785
370,1550,down,-0.013707756996154785
371,1550,down,-0.013707756996154785
372,1550,down,-0.014444828033447266
373,1550,down,-0.014444828033447266
374,1550,down,-0.014444828033447266
375,1550,down,-0.014444828033447266
376,1550,down,-0.014444828033447266
377,1550,down,-0.013745784759521484
378,1550,down,-0.013745784759521484
379,1550,down,-0.013745784759521484
380,1550,down,-0.013745784759521484
381,1550,down,-0.013745784759521484
382,1550,down,-0.013745784759521484
383,1550,down,-0.012598991394042969
384,1550,down,-0.012598991394042969
385,1550,down,-0.012598991394042969
386,1550,down,-0.012598991394042969
387,1550,down,-0.012598991394042969
388,1550,down,-0.011370062828063965
389,1550,down,-0.011370062828063965
390,1550,down,-0.011370062828063965
391,1550,down,-0.011370062828063965
392,1550,down,-0.011370062828063965
393,1550,down,-0.010879755020141602
394,1550,down,-0.010879755020141602
395,1550,down,-0.010879755020141602
396,1550,down,-0.010879755020141602
397,1550,down,-0.010879755020141602
398,1550,down,-0.01324152946472168
399,1550,down,-0.01324152946472168
400,1550,down,-0.01324152946472168
401,1550,down,-0.01324152946472168
402,1550,down,-0.01324152946472168
403,1550,down,-0.013141393661499023
404,1550,down,-0.013141393661499023
405,1550,down,-0.013141393661499023
406,1550,down,-0.013141393661499023
407,1550,down,-0.013141393661499023
408,1150,down,-0.01385807991027832
409,1150,down,-0.012129426002502441
410,1150,down,-0.012129426002502441
411,1150,down,-0.012129426002502441
412,1150,down,-0.012129426002502441
413,1150,down,-0.012129426002502441
414,1150,down,-0.013849854469299316
415,1150,down,-0.013849854469299316
416,1150,down,-0.013849854469299316
417,1150,down,-0.013849854469299316
418,1150,down,-0.013849854469299316
419,1150,down,-0.016039133071899414
420,1150,down,-0.016039133071899414
421,1150,down,-0.016039133071899414
422,1150,down,-0.016039133071899414
423,1150,down,-0.016039133071899414
424,1150,down,-0.012966275215148926
425,1150,down,-0.012966275215148926
426,1150,down,-0.012966275215148926
427,1150,down,-0.012966275215148926
428,1150,down,-0.012966275215148926
429,1150,down,-0.014598846435546875
430,1150,down,-0.014598846435546875
431,1150,down,-0.014598846435546875
432,1150,down,-0.014598846435546875
433,1150,down,-0.014598846435546875
434,1150,down,-0.013951778411865234
435,1150,down,-0.013951778411865234
436,1150,down,-0.013951778411865234
437,1150,down,-0.013951778411865234
438,1150,down,-0.013951778411865234
439,1150,down,-0.01471865177154541
440,1150,down,-0.01471865177154541
441,1150,down,-0.01471865177154541
442,1150,down,-0.01471865177154541
443,1150,down,-0.01471865177154541
444,1150,down,-0.014451146125793457
445,1150,down,-0.014451146125793457
446,1150,down,-0.014451146125793457
447,1150,down,-0.014451146125793457
448,1150,down,-0.014451146125793457
449,1150,down,-0.011838316917419434
450,1150,down,-0.011838316917419434
451,1150,down,-0.011838316917419434
452,1150,down,-0.011838316917419434
453,1150,down,-0.011838316917419434
454,1150,down,-0.013764023780822754
455,1150,down,-0.013764023780822754
456,1150,down,-0.013764023780822754
457,1150,down,-0.013764023780822754
458,1150,down,-0.013764023780822754
459,950,down,-0.014560222625732422
460,950,down,-0.014707565307617188
461,950,down,-0.014707565307617188
462,950,down,-0.014707565307617188
463,950,down,-0.014707565307617188
464,950,down,-0.014707565307617188
465,950,down,-0.013791799545288086
466,950,down,-0.013791799545288086
467,950,down,-0.013791799545288086
468,950,down,-0.013791799545288086
469,950,down,-0.013791799545288086
470,950,down,-0.016573429107666016
471,950,down,-0.016573429107666016
472,950,down,-0.016573429107666016
473,950,down,-0.016573429107666016
474,950,down,-0.016573429107666016
475,950,down,-0.015434622764587402
476,950,down,-0.015434622764587402
477,950,down,-0.015434622764587402
478,950,down,-0.015434622764587402
479,950,down,-0.015434622764587402
480,950,down,-0.016306638717651367
481,950,down,-0.016306638717651367
482,950,down,-0.016306638717651367
483,950,down,-0.016306638717651367
484,950,down,-0.016306638717651367
485,950,down,-0.014546394348144531
486,950,down,-0.014546394348144531
487,950,down,-0.014546394348144531
488,950,down,-0.014546394348144531
489,950,down,-0.014546394348144531
490,950,down,-0.0167311429977417
491,950,down,-0.0167311429977417
492,950,down,-0.0167311429977417
493,950,down,-0.0167311429977417
494,950,down,-0.0167311429977417
495,950,down,-0.011086583137512207
496,950,down,-0.011086583137512207
497,950,down,-0.011086583137512207
498,950,down,-0.011086583137512207
499,950,down,-0.011086583137512207
500,950,down,-0.011939167976379395
501,950,down,-0.011939167976379395
502,950,down,-0.011939167976379395
503,950,down,-0.011939167976379395
504,950,down,-0.011939167976379395
505,950,down,-0.012245893478393555
506,950,down,-0.012245893478393555
507,950,down,-0.012245893478393555
508,950,down,-0.012245893478393555
509,950,down,-0.012245893478393555
