,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力,V,I,Current density,Pressure,Tlye,TH2,TO2,Tout,LyeFlow,LyeFlow_Polar,dI,dj,dV,dTout,HTO,OTH,polar_nn,polar_lh,polar_wtt,polar_shg,dTout_WL,V_static,V_dynamic
466,466,466,466,466,466,2021年10月01日13时05分20秒,68.58856964111328,1598.6044921875,-9999,-9999,1.4613173007965088,60.66838073730469,0.959529995918274,77.12081909179688,74.32978057861328,15.462573051452637,14.850502014160156,0.7579874992370605,0.0024482801090925,115.6077880859375,126.91883850097656,25.560043334960938,24.53176689147949,23.6503849029541,24.53176689147949,309.8788146972656,46.566287994384766,-74.08495330810547,0.0,-9999,-9999,-9999,2.017310871797449,1598.6044921875,3761.422334558824,0.959529995918274,60.66838073730469,74.32978057861328,77.12081909179688,75.72529983520508,1.4613173007965088,1.4613173007965088,-2.9378662109375,-6.912626378676471,0.0021604650160846,0.0,0.7579874992370605,0.0024482801090925,2.014676809310913,2.0109022083101973,2.0155467043735555,2.01595079145158,0.0563647285403021,2.014676809310913,0.0026340624865359707
467,467,467,467,467,467,2021年10月01日13时05分40秒,68.5151138305664,1600.0733642578125,-9999,-9999,1.4625413417816162,60.08079528808594,1.0014445781707764,77.12081909179688,74.32978057861328,14.620975494384766,15.653843879699709,0.7550495862960815,0.0014689679956063,114.57950592041016,127.21263122558594,25.26625061035156,24.53176689147949,23.94417762756348,24.237972259521484,306.50018310546875,46.566287994384766,-73.98702239990234,0.0,-9999,-9999,-9999,2.015150406781365,1600.0733642578125,3764.8785041360297,1.0014445781707764,60.08079528808594,74.32978057861328,77.12081909179688,75.72529983520508,1.4625413417816162,1.4625413417816162,1.4688720703125,3.4561695772058822,-0.0021604650160846,0.0,0.7550495862960815,0.0014689679956063,2.0171098709106445,2.0111559381690647,2.015893808711992,2.0174728277015546,-0.0029493898889967,2.0175864696502686,-0.0024360628689037434
468,468,468,468,468,468,2021年10月01日13时06分00秒,68.5151138305664,1600.0733642578125,-9999,-9999,1.4625413417816162,60.37458419799805,1.0555025339126587,77.12081909179688,73.74219512939453,15.32868194580078,14.754865646362305,0.7628840804100037,0.0014689679956063,113.84502410888672,127.21263122558594,25.560043334960938,24.53176689147949,23.94417762756348,24.237972259521484,303.2684631347656,46.86008071899414,-74.08495330810547,0.0,-9999,-9999,-9999,2.015150406781365,1600.0733642578125,3764.8785041360297,1.0555025339126587,60.37458419799805,73.74219512939453,77.12081909179688,75.4315071105957,1.4625413417816162,1.4625413417816162,0.0,0.0,0.0,-0.293792724609375,0.7628840804100037,0.0014689679956063,2.0165271759033203,2.011665470754741,2.017223568308129,2.017856021472634,-0.0739176079030272,2.0165271759033203,-0.0013767691219555012
469,469,469,469,469,469,2021年10月01日13时06分20秒,68.5151138305664,1600.0733642578125,-9999,-9999,1.4637655019760132,60.37458419799805,0.9740237593650818,77.12081909179688,73.74219512939453,15.271300315856934,14.907883644104004,0.756518542766571,0.0014689679956063,113.11054229736328,126.91883850097656,25.560043334960938,24.53176689147949,23.356590270996094,24.53176689147949,300.55084228515625,46.86008071899414,-74.06536865234375,0.0,-9999,-9999,-9999,2.015150406781365,1600.0733642578125,3764.8785041360297,0.9740237593650818,60.37458419799805,73.74219512939453,77.12081909179688,75.4315071105957,1.4637655019760132,1.4637655019760132,0.0,0.0,0.0,0.0,0.756518542766571,0.0014689679956063,2.016596794128418,2.011665470754741,2.017223568308129,2.017863717757529,-0.0272981552172524,2.016596794128418,-0.0014463873470531574
470,470,470,470,470,470,2021年10月01日13时06分40秒,68.58856964111328,1600.0733642578125,-9999,-9999,1.4637655019760132,60.66838073730469,0.9528706669807434,77.12081909179688,73.74219512939453,15.386063575744627,14.86962890625,0.756518542766571,0.0014689679956063,112.66984558105467,126.91883850097656,25.560043334960938,24.53176689147949,24.0910758972168,24.237972259521484,298.0536193847656,46.86008071899414,-73.96743774414062,0.0,-9999,-9999,-9999,2.017310871797449,1600.0733642578125,3764.8785041360297,0.9528706669807434,60.66838073730469,73.74219512939453,77.12081909179688,75.4315071105957,1.4637655019760132,1.4637655019760132,0.0,0.0,0.0021604650160846,0.0,0.756518542766571,0.0014689679956063,2.0155792236328125,2.011665470754741,2.017223568308129,2.0172682286544816,0.0410276694299511,2.0150821208953857,0.0022287509020633145
471,471,471,471,471,471,2021年10月01日13时07分00秒,68.5151138305664,1596.401123046875,-9999,-9999,1.4637655019760132,60.08079528808594,1.0370914936065674,77.12081909179688,74.32978057861328,14.506213188171388,15.61559009552002,0.7506426572799683,0.0014689679956063,112.22915649414062,127.21263122558594,25.560043334960938,24.237972259521484,23.94417762756348,24.53176689147949,294.8218994140625,47.00697708129883,-73.96743774414062,0.0,-9999,-9999,-9999,2.015150406781365,1596.401123046875,3756.2379365808815,1.0370914936065674,60.08079528808594,74.32978057861328,77.12081909179688,75.72529983520508,1.4637655019760132,1.4637655019760132,-3.6722412109375,-8.64056755514706,-0.0021604650160846,0.293792724609375,0.7506426572799683,0.0014689679956063,2.016652107238769,2.010521385118894,2.01502586815488,2.0166843801218834,0.0237301067371333,2.0166521072387695,-0.00150170045740472
472,472,472,472,472,472,2021年10月01日13时07分20秒,68.5151138305664,1602.2769775390625,-9999,-9999,1.4637655019760132,60.08079528808594,1.0265148878097534,77.12081909179688,74.32978057861328,15.32868194580078,14.812247276306152,0.7574978470802307,0.0014689679956063,112.37605285644533,126.91883850097656,25.70694160461425,24.53176689147949,24.0910758972168,24.237972259521484,291.88397216796875,47.00697708129883,-73.98702239990234,0.0,-9999,-9999,-9999,2.015150406781365,1602.2769775390625,3770.0634765625,1.0265148878097534,60.08079528808594,74.32978057861328,77.12081909179688,75.72529983520508,1.4637655019760132,1.4637655019760132,5.8758544921875,13.825539981617649,0.0,0.0,0.7574978470802307,0.0014689679956063,2.0174717903137207,2.011536368302816,2.0164143724215986,2.017959476224389,-0.0033011180910733,2.0175962448120117,-0.0024458380306469074
473,473,473,473,473,473,2021年10月01日13时07分40秒,68.58856964111328,1594.93212890625,-9999,-9999,1.4637655019760132,60.08079528808594,0.9614885449409484,76.97393035888672,74.32978057861328,15.462573051452637,14.907883644104004,0.7574978470802307,0.0014689679956063,112.22915649414062,126.91883850097656,25.70694160461425,24.53176689147949,23.94417762756348,24.53176689147949,289.23980712890625,47.3007698059082,-73.88909149169922,0.0,-9999,-9999,-9999,2.017310871797449,1594.93212890625,3752.781479779412,0.9614885449409484,60.08079528808594,74.32978057861328,76.97393035888672,75.65185546875,1.4637655019760132,1.4637655019760132,-7.3448486328125,-17.281996783088236,0.0021604650160846,-0.0734443664550781,0.7574978470802307,0.0014689679956063,2.0165860652923584,2.0103927379686533,2.015011065003576,2.0166112711156083,0.0126239396845164,2.0164427757263184,0.0008680960711306973
474,474,474,474,474,474,2021年10月01日13时08分00秒,68.5151138305664,1601.5423583984375,-9999,-9999,1.4637655019760132,60.37458419799805,0.9744154810905457,77.12081909179688,74.32978057861328,14.812247276306152,15.653843879699709,0.7530909776687622,0.0014689679956063,112.37605285644533,126.91883850097656,25.70694160461425,24.237972259521484,24.0910758972168,24.237972259521484,285.8611755371094,47.3007698059082,-74.08495330810547,0.0,-9999,-9999,-9999,2.015150406781365,1601.5423583984375,3768.3349609375,0.9744154810905457,60.37458419799805,74.32978057861328,77.12081909179688,75.72529983520508,1.4637655019760132,1.4637655019760132,6.6102294921875,15.553481158088236,-0.0021604650160846,0.0734443664550781,0.7530909776687622,0.0014689679956063,2.016324520111084,2.0114095731595305,2.0162408539244345,2.0171986937414084,0.0190893434827046,2.016324520111084,-0.001174113329719173
475,475,475,475,475,475,2021年10月01日13时08分20秒,68.5151138305664,1601.5423583984375,-9999,-9999,1.4637655019760132,60.37458419799805,1.0664708614349363,77.12081909179688,74.32978057861328,15.194791793823242,15.04177474975586,0.7526013255119324,0.0014689679956063,112.66984558105467,127.21263122558594,25.70694160461425,24.237972259521484,23.6503849029541,24.53176689147949,282.0418701171875,47.3007698059082,-73.8695068359375,0.0,-9999,-9999,-9999,2.015150406781365,1601.5423583984375,3768.3349609375,1.0664708614349363,60.37458419799805,74.32978057861328,77.12081909179688,75.72529983520508,1.4637655019760132,1.4637655019760132,0.0,0.0,0.0,0.0,0.7526013255119324,0.0014689679956063,2.016324520111084,2.0114095731595305,2.0162408539244345,2.0171986937414084,0.0003426533866957,2.0166900157928467,-0.0015396090114818684
476,476,476,476,476,476,2021年10月01日13时08分40秒,68.56407928466797,1600.0733642578125,-9999,-9999,1.4637655019760132,60.66838073730469,0.982249915599823,76.97393035888672,74.03599548339844,15.424318313598633,15.137411117553713,0.7516219615936279,0.0014689679956063,113.40433502197266,127.21263122558594,25.70694160461425,24.53176689147949,23.6503849029541,24.53176689147949,279.397705078125,47.3007698059082,-74.08495330810547,0.0,-9999,-9999,-9999,2.0165905671961166,1600.0733642578125,3764.8785041360297,0.982249915599823,60.66838073730469,74.03599548339844,76.97393035888672,75.50496292114258,1.4637655019760132,1.4637655019760132,-1.468994140625,-3.4564568014705883,0.0014401604147518,-0.2203369140625,0.7516219615936279,0.0014689679956063,2.015464782714844,2.011537098114442,2.016891504041063,2.01702295014789,-0.0080110502888715,2.015082359313965,0.0015082078821517797
477,477,477,477,477,477,2021年10月01日13时09分00秒,68.56407928466797,1601.5423583984375,-9999,-9999,1.4625413417816162,60.66838073730469,0.9579629898071288,76.97393035888672,74.47667694091797,15.481698989868164,15.194791793823242,0.7491737008094788,0.0014689679956063,113.69812774658205,127.65332794189452,25.70694160461425,24.53176689147949,23.94417762756348,24.53176689147949,276.7535705566406,47.59456634521485,-73.96743774414062,0.0,-9999,-9999,-9999,2.0165905671961166,1601.5423583984375,3768.3349609375,0.9579629898071288,60.66838073730469,74.47667694091797,76.97393035888672,75.72530364990234,1.4625413417816162,1.4625413417816162,1.468994140625,3.4564568014705883,0.0,0.2203407287597656,0.7491737008094788,0.0014689679956063,2.0152173042297363,2.011409566595588,2.0162408366259017,2.0165941249297656,0.0168358186235053,2.0152173042297363,0.0013732629663802953
478,478,478,478,478,478,2021年10月01日13时09分20秒,68.46614837646484,1596.401123046875,-9999,-9999,1.4637655019760132,60.37458419799805,1.0026196241378784,77.12081909179688,74.32978057861328,14.984393119812012,15.67297077178955,0.7506426572799683,0.0014689679956063,113.69812774658205,127.9471206665039,25.70694160461425,24.237972259521484,23.94417762756348,24.53176689147949,273.5218505859375,47.59456634521485,-74.02619934082031,0.0,-9999,-9999,-9999,2.013710246366613,1596.401123046875,3756.2379365808815,1.0026196241378784,60.37458419799805,74.32978057861328,77.12081909179688,75.72529983520508,1.4637655019760132,1.4637655019760132,-5.1412353515625,-12.097024356617649,-0.0028803208295036,-3.814697265625e-06,0.7506426572799683,0.0014689679956063,2.015561580657959,2.010521385118894,2.01502586815488,2.0160853001967243,-0.0053455000385156,2.0157041549682617,-0.0019939086016487195
479,479,479,479,479,479,2021年10月01日13时09分40秒,68.5151138305664,1602.2769775390625,-9999,-9999,1.4637655019760132,60.08079528808594,1.0492348670959473,76.97393035888672,74.32978057861328,15.424318313598633,15.099154472351074,0.7589668035507202,0.0014689679956063,114.43260955810548,128.38780212402344,25.70694160461425,24.237972259521484,24.0910758972168,24.237972259521484,271.31842041015625,47.74146270751953,-73.98702239990234,0.0,-9999,-9999,-9999,2.015150406781365,1602.2769775390625,3770.0634765625,1.0492348670959473,60.08079528808594,74.32978057861328,76.97393035888672,75.65185546875,1.4637655019760132,1.4637655019760132,5.8758544921875,13.825539981617649,0.0014401604147518,-0.0734443664550781,0.7589668035507202,0.0014689679956063,2.017596244812012,2.011663208116537,2.0167473252042143,2.018205902287185,-0.0128660036004077,2.0177125930786133,-0.00256218629724847
480,480,480,480,480,480,2021年10月01日13时10分00秒,68.56407928466797,1600.0733642578125,-9999,-9999,1.4625413417816162,60.66838073730469,0.9889092445373536,77.12081909179688,74.03599548339844,15.558207511901855,15.175663948059082,0.7579874992370605,0.0014689679956063,115.16709899902344,128.38780212402344,25.70694160461425,24.53176689147949,23.94417762756348,24.53176689147949,270.1432189941406,47.74146270751953,-73.88909149169922,0.0,-9999,-9999,-9999,2.0165905671961166,1600.0733642578125,3764.8785041360297,0.9889092445373536,60.66838073730469,74.03599548339844,77.12081909179688,75.57840728759766,1.4625413417816162,1.4625413417816162,-2.20361328125,-5.184972426470589,0.0014401604147518,-0.0734481811523437,0.7579874992370605,0.0014689679956063,2.015256404876709,2.0114094000838394,2.0165592176816647,2.016769344160518,-0.0241624650444123,2.0148465633392334,0.001744003856883225
481,481,481,481,481,481,2021年10月01日13时10分20秒,68.5151138305664,1603.745849609375,-9999,-9999,1.4637655019760132,60.37458419799805,0.9528706669807434,77.12081909179688,74.47667694091797,15.80686092376709,15.137411117553713,0.7555392384529114,0.0014689679956063,116.04846954345705,128.6815948486328,25.70694160461425,24.53176689147949,24.0910758972168,24.53176689147949,268.8211669921875,47.74146270751953,-74.08495330810547,0.0,-9999,-9999,-9999,2.015150406781365,1603.745849609375,3773.519646139706,0.9528706669807434,60.37458419799805,74.47667694091797,77.12081909179688,75.79874801635742,1.4637655019760132,1.4637655019760132,3.6724853515625,8.641142003676471,-0.0014401604147518,0.2203407287597656,0.7555392384529114,0.0014689679956063,2.0165135860443115,2.011663310442421,2.016427934660328,2.017428695671268,0.0489053041977598,2.0163748264312744,-0.0012244196499096027
482,482,482,482,482,482,2021年10月01日13时10分40秒,68.56407928466797,1598.6044921875,-9999,-9999,1.4625413417816162,60.37458419799805,0.9783326983451844,76.97393035888672,74.77047729492188,14.984393119812012,15.940752029418944,0.756518542766571,0.0014689679956063,116.34226989746094,128.97540283203125,25.70694160461425,24.237972259521484,24.0910758972168,24.53176689147949,268.6742553710937,48.035255432128906,-74.02619934082031,0.0,-9999,-9999,-9999,2.0165905671961166,1598.6044921875,3761.422334558824,0.9783326983451844,60.37458419799805,74.77047729492188,76.97393035888672,75.8722038269043,1.4625413417816162,1.4625413417816162,-5.141357421875,-12.097311580882351,0.0014401604147518,0.073455810546875,0.756518542766571,0.0014689679956063,2.0155186653137207,2.010651854804561,2.014880316387301,2.016060240338396,0.0181623338158232,2.0155186653137207,0.0010719018823959203
483,483,483,483,483,483,2021年10月01日13时11分00秒,68.46614837646484,1601.5423583984375,-9999,-9999,1.4625413417816162,60.66838073730469,1.0703880786895752,76.97393035888672,74.77047729492188,15.424318313598633,15.290428161621094,0.7604358196258545,0.0014689679956063,116.782958984375,128.97540283203125,26.00073432922364,24.237972259521484,23.6503849029541,24.53176689147949,268.8211669921875,48.035255432128906,-74.12413024902344,0.0,-9999,-9999,-9999,2.013710246366613,1601.5423583984375,3768.3349609375,1.0703880786895752,60.66838073730469,74.77047729492188,76.97393035888672,75.8722038269043,1.4625413417816162,1.4625413417816162,2.9378662109375,6.912626378676471,-0.0028803208295036,0.0,0.7604358196258545,0.0014689679956063,2.0149288177490234,2.011158063014312,2.015574144220362,2.0160999152686934,0.0413784473325478,2.0149288177490234,-0.0012185713824104383
484,484,484,484,484,484,2021年10月01日13时11分20秒,68.56407928466797,1594.1976318359375,-9999,-9999,1.4625413417816162,60.37458419799805,0.9842085838317872,76.97393035888672,74.77047729492188,15.653843879699709,15.32868194580078,0.7589668035507202,0.0014689679956063,118.1050262451172,128.6815948486328,25.70694160461425,24.237972259521484,24.0910758972168,24.53176689147949,270.8777160644531,48.32904815673828,-73.98702239990234,0.0,-9999,-9999,-9999,2.0165905671961166,1594.1976318359375,3751.0532513786766,0.9842085838317872,60.37458419799805,74.77047729492188,76.97393035888672,75.8722038269043,1.4625413417816162,1.4625413417816162,-7.3447265625,-17.28170955882353,0.0028803208295036,0.0,0.7589668035507202,0.0014689679956063,2.0148284435272217,2.0098916595915983,2.013838898825047,2.015105987091,-0.0055004613319624,2.015308141708374,0.0012824254877426
485,485,485,485,485,485,2021年10月01日13时11分40秒,68.56407928466797,1598.6044921875,-9999,-9999,1.4637655019760132,60.37458419799805,0.9638388752937316,76.97393035888672,74.32978057861328,15.711226463317873,15.424318313598633,0.7638633847236633,0.0014689679956063,118.1050262451172,128.6815948486328,26.00073432922364,24.237972259521484,24.0910758972168,24.53176689147949,273.5218505859375,48.47594451904297,-73.98702239990234,0.0,-9999,-9999,-9999,2.0165905671961166,1598.6044921875,3761.422334558824,0.9638388752937316,60.37458419799805,74.32978057861328,76.97393035888672,75.65185546875,1.4637655019760132,1.4637655019760132,4.4068603515625,10.36908318014706,0.0,-0.2203483581542968,0.7638633847236633,0.0014689679956063,2.01602840423584,2.0110283253778305,2.015879456095896,2.016808733804869,-0.0436569054444504,2.016278028488159,0.00031253870795744376
486,486,486,486,486,486,2021年10月01日13时12分00秒,68.56407928466797,1603.745849609375,-9999,-9999,1.4637655019760132,59.7869987487793,1.0257314443588257,76.97393035888672,74.03599548339844,15.04177474975586,15.979005813598633,0.7604358196258545,0.0014689679956063,119.13330841064452,128.97540283203125,26.00073432922364,24.0910758972168,24.0910758972168,24.53176689147949,276.1659851074219,48.47594451904297,-73.96743774414062,0.0,-9999,-9999,-9999,2.0165905671961166,1603.745849609375,3773.519646139706,1.0257314443588257,59.7869987487793,74.03599548339844,76.97393035888672,75.50496292114258,1.4637655019760132,1.4637655019760132,5.141357421875,12.097311580882351,0.0,-0.1468925476074218,0.7604358196258545,0.0014689679956063,2.019042491912842,2.012173136945864,2.017759555660756,2.019624227052556,-0.0483733039870628,2.018709659576416,-0.002119092380299392
487,487,487,487,487,487,2021年10月01日13时12分20秒,68.58856964111328,1602.2769775390625,-9999,-9999,1.4637655019760132,59.7869987487793,1.0351327657699585,76.97393035888672,74.47667694091797,15.768607139587402,15.290428161621094,0.7604358196258545,0.0014689679956063,119.8677978515625,128.97540283203125,26.00073432922364,24.53176689147949,24.0910758972168,24.53176689147949,279.8384094238281,48.47594451904297,-73.96743774414062,0.0,-9999,-9999,-9999,2.017310871797449,1602.2769775390625,3770.0634765625,1.0351327657699585,59.7869987487793,74.47667694091797,76.97393035888672,75.72530364990234,1.4637655019760132,1.4637655019760132,-1.4688720703125,-3.4561695772058822,0.0007203046013328,0.2203407287597656,0.7604358196258545,0.0014689679956063,2.0185210704803467,2.011536361731362,2.0164143551209768,2.0185663868794155,0.077690414937706,2.0185210704803467,-0.001210198682897623
488,488,488,488,488,488,2021年10月01日13时12分40秒,68.56407928466797,1598.6044921875,-9999,-9999,1.4625413417816162,59.7869987487793,0.9751989245414734,76.97393035888672,74.47667694091797,15.768607139587402,15.481698989868164,0.7687599658966064,0.0014689679956063,120.6022720336914,128.6815948486328,26.00073432922364,24.0910758972168,24.0910758972168,24.53176689147949,285.126708984375,48.76974105834961,-73.8695068359375,0.0,-9999,-9999,-9999,2.0165905671961166,1598.6044921875,3761.422334558824,0.9751989245414734,59.7869987487793,74.47667694091797,76.97393035888672,75.72530364990234,1.4625413417816162,1.4625413417816162,-3.6724853515625,-8.641142003676471,-0.0007203046013328,0.0,0.7687599658966064,0.0014689679956063,2.0180001258850098,2.0109022017762856,2.0155466870833765,2.017759184920996,0.0352513604060078,2.018130302429199,-0.0015397352330825953
489,489,489,489,489,489,2021年10月01日13时13分00秒,68.58856964111328,1598.6044921875,-9999,-9999,1.4637655019760132,60.08079528808594,0.9587464332580566,76.97393035888672,74.32978057861328,15.845115661621094,15.558207511901855,0.7653323411941528,0.0014689679956063,120.7491683959961,128.6815948486328,26.00073432922364,24.237972259521484,23.94417762756348,24.53176689147949,289.97430419921875,48.76974105834961,-73.92826843261719,0.0,-9999,-9999,-9999,2.017310871797449,1598.6044921875,3761.422334558824,0.9587464332580566,60.08079528808594,74.32978057861328,76.97393035888672,75.65185546875,1.4637655019760132,1.4637655019760132,0.0,0.0,0.0007203046013328,-0.0734481811523437,0.7653323411941528,0.0014689679956063,2.0170960426330566,2.0110283253778305,2.015879456095896,2.017408823392647,4.882983866139057e-05,2.016963005065918,0.00034786673153108794
490,490,490,490,490,490,2021年10月01日13时13分20秒,68.56407928466797,1597.8699951171875,-9999,-9999,1.4625413417816162,60.08079528808594,0.9810748100280762,76.97393035888672,74.47667694091797,15.481698989868164,15.90249729156494,0.7663116455078125,0.0014689679956063,121.04296875,128.6815948486328,26.00073432922364,24.237972259521484,23.94417762756348,24.53176689147949,294.3811950683594,49.06353378295898,-73.98702239990234,0.0,-9999,-9999,-9999,2.0165905671961166,1597.8699951171875,3759.694106158088,0.9810748100280762,60.08079528808594,74.47667694091797,76.97393035888672,75.72530364990234,1.4625413417816162,1.4625413417816162,-0.7344970703125,-1.7282284007352942,-0.0007203046013328,0.0734481811523437,0.7663116455078125,0.0014689679956063,2.016803741455078,2.0107752827628724,2.0153730874536784,2.016994568632461,-0.0023208798600933,2.0170674324035645,-0.0004768652074478297
491,491,491,491,491,491,2021年10月01日13时13分40秒,68.5151138305664,1600.0733642578125,-9999,-9999,1.4625413417816162,60.37458419799805,1.0190720558166504,76.68013763427734,74.47667694091797,15.462573051452637,15.940752029418944,0.7663116455078125,0.0014689679956063,121.48365783691406,128.6815948486328,26.00073432922364,24.237972259521484,23.94417762756348,24.53176689147949,300.2570495605469,49.06353378295898,-73.98702239990234,0.0,-9999,-9999,-9999,2.015150406781365,1600.0733642578125,3764.8785041360297,1.0190720558166504,60.37458419799805,74.47667694091797,76.68013763427734,75.57840728759766,1.4625413417816162,1.4625413417816162,2.203369140625,5.184397977941177,-0.0014401604147518,-0.1468963623046875,0.7663116455078125,0.0014689679956063,2.0162954330444336,2.0114094000838394,2.0165592176816647,2.0173647511662844,-0.046764365588416,2.0164146423339844,-0.0012642355526195637
492,492,492,492,492,492,2021年10月01日13时14分00秒,68.56407928466797,1597.8699951171875,-9999,-9999,1.4649896621704102,60.08079528808594,1.0449260473251345,76.97393035888672,74.03599548339844,15.558207511901855,15.883370399475098,0.7712082266807556,0.0014689679956063,122.07125091552734,128.6815948486328,26.00073432922364,24.237972259521484,23.94417762756348,24.53176689147949,306.0595092773437,49.06353378295898,-73.96743774414062,0.0,-9999,-9999,-9999,2.0165905671961166,1597.8699951171875,3759.694106158088,1.0449260473251345,60.08079528808594,74.03599548339844,76.97393035888672,75.50496292114258,1.4649896621704102,1.4649896621704102,-2.203369140625,-5.184397977941177,0.0014401604147518,-0.0734443664550781,0.7712082266807556,0.0014689679956063,2.017299175262451,2.011155148688747,2.016370438177845,2.017748572849818,0.0024735765376817,2.0169196128845215,-0.0003290456884048609
493,493,493,493,493,493,2021年10月01日13时14分20秒,68.58856964111328,1600.0733642578125,-9999,-9999,1.4637655019760132,59.7869987487793,1.0178970098495483,76.97393035888672,74.47667694091797,15.940752029418944,15.519953727722168,0.7726771831512451,0.0014689679956063,122.51193237304688,128.38780212402344,26.00073432922364,24.53176689147949,24.384870529174805,24.53176689147949,311.3477783203125,49.06353378295898,-73.92826843261719,0.0,-9999,-9999,-9999,2.017310871797449,1600.0733642578125,3764.8785041360297,1.0178970098495483,59.7869987487793,74.47667694091797,76.97393035888672,75.72530364990234,1.4637655019760132,1.4637655019760132,2.203369140625,5.184397977941177,0.0007203046013328,0.2203407287597656,0.7726771831512451,0.0014689679956063,2.018235683441162,2.011155931620139,2.015893791417636,2.018087337471991,0.0831159626345652,2.018362045288086,-0.0010511734906368808
494,494,494,494,494,494,2021年10月01日13时14分40秒,68.58856964111328,1598.6044921875,-9999,-9999,1.4613173007965088,59.64010238647461,0.9783326983451844,76.97393035888672,74.32978057861328,16.036388397216797,15.577335357666016,0.7751255035400391,0.0014689679956063,122.80572509765624,128.24090576171875,26.00073432922364,24.53176689147949,23.94417762756348,24.53176689147949,316.7829895019531,49.21043014526367,-74.08495330810547,0.0,-9999,-9999,-9999,2.017310871797449,1598.6044921875,3761.422334558824,0.9783326983451844,59.64010238647461,74.32978057861328,76.97393035888672,75.65185546875,1.4613173007965088,1.4613173007965088,-1.4688720703125,-3.4561695772058822,0.0,-0.0734481811523437,0.7751255035400391,0.0014689679956063,2.018637180328369,2.0110283253778305,2.015879456095896,2.01830144089294,-0.01053011505536,2.0185084342956543,-0.0011975624982052402
495,495,495,495,495,495,2021年10月01日13时15分00秒,68.63753509521484,1600.0733642578125,-9999,-9999,1.4625413417816162,59.7869987487793,0.956787884235382,76.97393035888672,74.47667694091797,16.093769073486328,15.653843879699709,0.7726771831512451,0.0014689679956063,122.95262145996094,127.9471206665039,26.00073432922364,24.53176689147949,24.384870529174805,24.53176689147949,320.89605712890625,49.21043014526367,-73.96743774414062,0.0,-9999,-9999,-9999,2.0187510322122013,1600.0733642578125,3764.8785041360297,0.956787884235382,59.7869987487793,74.47667694091797,76.97393035888672,75.72530364990234,1.4625413417816162,1.4625413417816162,1.4688720703125,3.4561695772058822,0.0014401604147518,0.0734481811523437,0.7726771831512451,0.0014689679956063,2.018190860748291,2.011155931620139,2.015893791417636,2.018078654222501,0.0249755395004314,2.018547534942627,0.00020349726957435976
496,496,496,496,496,496,2021年10月01日13时15分20秒,68.5151138305664,1598.6044921875,-9999,-9999,1.4625413417816162,59.64010238647461,1.0370914936065674,76.97393035888672,74.03599548339844,15.23304557800293,16.361549377441406,0.7770841121673584,0.0097931204363703,122.51193237304688,127.9471206665039,26.00073432922364,24.237972259521484,24.384870529174805,24.53176689147949,323.6871337890625,49.21043014526367,-74.02619934082031,0.0,-9999,-9999,-9999,2.015150406781365,1598.6044921875,3761.422334558824,1.0370914936065674,59.64010238647461,74.03599548339844,76.97393035888672,75.50496292114258,1.4625413417816162,1.4625413417816162,-1.4688720703125,-3.4561695772058822,-0.0036006254308365,-0.2203407287597656,0.7770841121673584,0.0097931204363703,2.018903970718384,2.01128250121785,2.0165441584472106,2.01880172713686,-0.0260418722590998,2.018903970718384,-0.0037535639370189777
497,497,497,497,497,497,2021年10月01日13时15分40秒,68.58856964111328,1601.5423583984375,-9999,-9999,1.4625413417816162,59.64010238647461,1.0288652181625366,76.68013763427734,74.32978057861328,16.074642181396484,15.577335357666016,0.7751255035400391,0.1615864783525467,122.51193237304688,127.9471206665039,26.00073432922364,24.53176689147949,23.94417762756348,24.53176689147949,326.6250305175781,49.50422286987305,-74.06536865234375,0.0,-9999,-9999,-9999,2.017310871797449,1601.5423583984375,3768.3349609375,1.0288652181625366,59.64010238647461,74.32978057861328,76.68013763427734,75.50495910644531,1.4625413417816162,1.4625413417816162,2.9378662109375,6.912626378676471,0.0021604650160846,-3.814697265625e-06,0.7751255035400391,0.1615864783525467,2.0192525386810303,2.0117916070036435,2.017238807785392,2.019441952454793,-0.0004185942374732,2.0190317630767822,-0.0017208912793331699
498,498,498,498,498,498,2021年10月01日13时16分00秒,68.63753509521484,1598.6044921875,-9999,-9999,1.4625413417816162,60.08079528808594,0.9607051014900208,76.97393035888672,74.32978057861328,16.18940544128418,15.711226463317873,0.7775737643241882,0.160607174038887,121.77745056152344,127.65332794189452,26.00073432922364,24.53176689147949,24.0910758972168,24.53176689147949,329.2691955566406,49.50422286987305,-73.98702239990234,0.0,-9999,-9999,-9999,2.0187510322122013,1598.6044921875,3761.422334558824,0.9607051014900208,60.08079528808594,74.32978057861328,76.97393035888672,75.65185546875,1.4625413417816162,1.4625413417816162,-2.9378662109375,-6.912626378676471,0.0014401604147518,0.1468963623046875,0.7775737643241882,0.160607174038887,2.017040014266968,2.0110283253778305,2.015879456095896,2.0174003806450536,0.035319913995238,2.017284393310547,0.0014666389016544379
